left_curie	left_title	right_curie	right_titke	similarity
ecbf8565-717f-4701-a2d2-e9e5e976c37d	Reproducible Research : and how to implement it locally	f9446133-6293-4b65-b62d-070d69d9edaa	Reproducibility in Science	0.8330126601964211
ecbf8565-717f-4701-a2d2-e9e5e976c37d	Reproducible Research : and how to implement it locally	3078f443-4301-456d-9de6-a64b88b3dbda	Reproducibility in Science : Begrüßung und Einführung	0.7939929818272613
1fe18eb6-4031-408a-9447-1aa660689952	Peer-Studierendenberater:innen im Interview	c02d0afa-ba67-4e42-9111-b95b37e07cc3	Qualifizierung von Peer-Studienberater:innen	0.9067264912145758
63e29e92-b0d0-4810-bccc-71bf8e2669ae	Learning Analytics auf Lehrveranstaltungs-Ebene	c02d0afa-ba67-4e42-9111-b95b37e07cc3	Qualifizierung von Peer-Studienberater:innen	0.895647167402253
63e29e92-b0d0-4810-bccc-71bf8e2669ae	Learning Analytics auf Lehrveranstaltungs-Ebene	1fe18eb6-4031-408a-9447-1aa660689952	Peer-Studierendenberater:innen im Interview	0.9033815526245481
e111ea4a-bc28-4291-9e37-de5a0c46879b	Selbstgesteuertes Lernen auf Studiumsebene	c02d0afa-ba67-4e42-9111-b95b37e07cc3	Qualifizierung von Peer-Studienberater:innen	0.8984746894041094
e111ea4a-bc28-4291-9e37-de5a0c46879b	Selbstgesteuertes Lernen auf Studiumsebene	1fe18eb6-4031-408a-9447-1aa660689952	Peer-Studierendenberater:innen im Interview	0.9062334917687599
e111ea4a-bc28-4291-9e37-de5a0c46879b	Selbstgesteuertes Lernen auf Studiumsebene	63e29e92-b0d0-4810-bccc-71bf8e2669ae	Learning Analytics auf Lehrveranstaltungs-Ebene	0.9126664953886847
c677b5f0-ad4d-48fd-8a8d-d64f4da84848	Datengestützte Peer-Studienfortschrittsberatung	c02d0afa-ba67-4e42-9111-b95b37e07cc3	Qualifizierung von Peer-Studienberater:innen	0.9116107603415031
c677b5f0-ad4d-48fd-8a8d-d64f4da84848	Datengestützte Peer-Studienfortschrittsberatung	1fe18eb6-4031-408a-9447-1aa660689952	Peer-Studierendenberater:innen im Interview	0.919482999600318
c677b5f0-ad4d-48fd-8a8d-d64f4da84848	Datengestützte Peer-Studienfortschrittsberatung	63e29e92-b0d0-4810-bccc-71bf8e2669ae	Learning Analytics auf Lehrveranstaltungs-Ebene	0.9082478035503475
c677b5f0-ad4d-48fd-8a8d-d64f4da84848	Datengestützte Peer-Studienfortschrittsberatung	e111ea4a-bc28-4291-9e37-de5a0c46879b	Selbstgesteuertes Lernen auf Studiumsebene	0.911115105252562
95902205-a077-4861-833e-762f12e4ee2f	Aufnahme in Videokonferenztools ZOOM	9a4af910-769b-41c6-92d4-1e9e937f27a4	Aufnahme in Videokonferenztools BigBlueButton	0.8127089005139307
8a3b256a-5f4e-4020-9a7a-5939ce65473a	Jugend, Aktivismus, Vernetzung: Digitale Bildung im KI-Zeitalter : Wissensvermittlung	c4486f68-f4ea-4c69-bc2a-61268a5421fd	Trailer Digitales Leben 5	0.7883541790659321
3cceb268-0d3c-414b-a8f4-7c65895b863e	Digitale Kultur – kann Technologie die Welt verbessern? : Digitaler Humanismus	c4486f68-f4ea-4c69-bc2a-61268a5421fd	Trailer Digitales Leben 5	0.7315098576335158
db6be355-2ce5-49d7-92d7-d611b147646a	Jugend, Aktivismus, Vernetzung: Digitale Bildung im KI-Zeitalter : Digitale Zukunft	c4486f68-f4ea-4c69-bc2a-61268a5421fd	Trailer Digitales Leben 5	0.7400548193709791
db6be355-2ce5-49d7-92d7-d611b147646a	Jugend, Aktivismus, Vernetzung: Digitale Bildung im KI-Zeitalter : Digitale Zukunft	8a3b256a-5f4e-4020-9a7a-5939ce65473a	Jugend, Aktivismus, Vernetzung: Digitale Bildung im KI-Zeitalter : Wissensvermittlung	0.8952831922636098
72e8e903-5967-4f77-a480-e6229308a2d5	Abschluss	c4486f68-f4ea-4c69-bc2a-61268a5421fd	Trailer Digitales Leben 5	0.9068565859460217
72e8e903-5967-4f77-a480-e6229308a2d5	Abschluss	8a3b256a-5f4e-4020-9a7a-5939ce65473a	Jugend, Aktivismus, Vernetzung: Digitale Bildung im KI-Zeitalter : Wissensvermittlung	0.8168062185833459
72e8e903-5967-4f77-a480-e6229308a2d5	Abschluss	3cceb268-0d3c-414b-a8f4-7c65895b863e	Digitale Kultur – kann Technologie die Welt verbessern? : Digitaler Humanismus	0.7531722542936103
72e8e903-5967-4f77-a480-e6229308a2d5	Abschluss	db6be355-2ce5-49d7-92d7-d611b147646a	Jugend, Aktivismus, Vernetzung: Digitale Bildung im KI-Zeitalter : Digitale Zukunft	0.7653536099996534
c8c860cf-5e8b-4324-b437-b5a397d7c8c1	Jugend, Aktivismus, Vernetzung: Digitale Bildung im KI-Zeitalter : Die Zukunft des Online-Miteinanders	c4486f68-f4ea-4c69-bc2a-61268a5421fd	Trailer Digitales Leben 5	0.7433464318337029
c8c860cf-5e8b-4324-b437-b5a397d7c8c1	Jugend, Aktivismus, Vernetzung: Digitale Bildung im KI-Zeitalter : Die Zukunft des Online-Miteinanders	8a3b256a-5f4e-4020-9a7a-5939ce65473a	Jugend, Aktivismus, Vernetzung: Digitale Bildung im KI-Zeitalter : Wissensvermittlung	0.8848042066673145
c8c860cf-5e8b-4324-b437-b5a397d7c8c1	Jugend, Aktivismus, Vernetzung: Digitale Bildung im KI-Zeitalter : Die Zukunft des Online-Miteinanders	db6be355-2ce5-49d7-92d7-d611b147646a	Jugend, Aktivismus, Vernetzung: Digitale Bildung im KI-Zeitalter : Digitale Zukunft	0.925490382540855
c8c860cf-5e8b-4324-b437-b5a397d7c8c1	Jugend, Aktivismus, Vernetzung: Digitale Bildung im KI-Zeitalter : Die Zukunft des Online-Miteinanders	72e8e903-5967-4f77-a480-e6229308a2d5	Abschluss	0.7687577463083757
5d1eea4b-3371-4e56-9517-c9d4b2fdf6e8	E-Learning, Technology Enhanced Learning, Digitale Lehre : Die Geschichte des E-Learnings	c4486f68-f4ea-4c69-bc2a-61268a5421fd	Trailer Digitales Leben 5	0.7536141701579967
5d1eea4b-3371-4e56-9517-c9d4b2fdf6e8	E-Learning, Technology Enhanced Learning, Digitale Lehre : Die Geschichte des E-Learnings	8a3b256a-5f4e-4020-9a7a-5939ce65473a	Jugend, Aktivismus, Vernetzung: Digitale Bildung im KI-Zeitalter : Wissensvermittlung	0.7302128790795122
5d1eea4b-3371-4e56-9517-c9d4b2fdf6e8	E-Learning, Technology Enhanced Learning, Digitale Lehre : Die Geschichte des E-Learnings	3cceb268-0d3c-414b-a8f4-7c65895b863e	Digitale Kultur – kann Technologie die Welt verbessern? : Digitaler Humanismus	0.723373752456397
5d1eea4b-3371-4e56-9517-c9d4b2fdf6e8	E-Learning, Technology Enhanced Learning, Digitale Lehre : Die Geschichte des E-Learnings	db6be355-2ce5-49d7-92d7-d611b147646a	Jugend, Aktivismus, Vernetzung: Digitale Bildung im KI-Zeitalter : Digitale Zukunft	0.7637756965673446
5d1eea4b-3371-4e56-9517-c9d4b2fdf6e8	E-Learning, Technology Enhanced Learning, Digitale Lehre : Die Geschichte des E-Learnings	72e8e903-5967-4f77-a480-e6229308a2d5	Abschluss	0.776420924901056
5d1eea4b-3371-4e56-9517-c9d4b2fdf6e8	E-Learning, Technology Enhanced Learning, Digitale Lehre : Die Geschichte des E-Learnings	c8c860cf-5e8b-4324-b437-b5a397d7c8c1	Jugend, Aktivismus, Vernetzung: Digitale Bildung im KI-Zeitalter : Die Zukunft des Online-Miteinanders	0.7517490545501821
67ace5b4-5eae-4df3-a207-8e4f7fa89972	Jugend, Aktivismus, Vernetzung: Digitale Bildung im KI-Zeitalter : Künstliche Intelligenz im Alltag	c4486f68-f4ea-4c69-bc2a-61268a5421fd	Trailer Digitales Leben 5	0.7345959273605028
67ace5b4-5eae-4df3-a207-8e4f7fa89972	Jugend, Aktivismus, Vernetzung: Digitale Bildung im KI-Zeitalter : Künstliche Intelligenz im Alltag	8a3b256a-5f4e-4020-9a7a-5939ce65473a	Jugend, Aktivismus, Vernetzung: Digitale Bildung im KI-Zeitalter : Wissensvermittlung	0.8743884935666962
67ace5b4-5eae-4df3-a207-8e4f7fa89972	Jugend, Aktivismus, Vernetzung: Digitale Bildung im KI-Zeitalter : Künstliche Intelligenz im Alltag	db6be355-2ce5-49d7-92d7-d611b147646a	Jugend, Aktivismus, Vernetzung: Digitale Bildung im KI-Zeitalter : Digitale Zukunft	0.9145957210674024
67ace5b4-5eae-4df3-a207-8e4f7fa89972	Jugend, Aktivismus, Vernetzung: Digitale Bildung im KI-Zeitalter : Künstliche Intelligenz im Alltag	72e8e903-5967-4f77-a480-e6229308a2d5	Abschluss	0.7597081056431423
67ace5b4-5eae-4df3-a207-8e4f7fa89972	Jugend, Aktivismus, Vernetzung: Digitale Bildung im KI-Zeitalter : Künstliche Intelligenz im Alltag	c8c860cf-5e8b-4324-b437-b5a397d7c8c1	Jugend, Aktivismus, Vernetzung: Digitale Bildung im KI-Zeitalter : Die Zukunft des Online-Miteinanders	0.9046787749256302
67ace5b4-5eae-4df3-a207-8e4f7fa89972	Jugend, Aktivismus, Vernetzung: Digitale Bildung im KI-Zeitalter : Künstliche Intelligenz im Alltag	5d1eea4b-3371-4e56-9517-c9d4b2fdf6e8	E-Learning, Technology Enhanced Learning, Digitale Lehre : Die Geschichte des E-Learnings	0.742899636320868
eea08a94-178b-4f5f-90cf-1f65ad151760	Digitale Kultur – kann Technologie die Welt verbessern? : Art Thinking	c4486f68-f4ea-4c69-bc2a-61268a5421fd	Trailer Digitales Leben 5	0.7316270512031282
eea08a94-178b-4f5f-90cf-1f65ad151760	Digitale Kultur – kann Technologie die Welt verbessern? : Art Thinking	3cceb268-0d3c-414b-a8f4-7c65895b863e	Digitale Kultur – kann Technologie die Welt verbessern? : Digitaler Humanismus	0.9166141733353007
eea08a94-178b-4f5f-90cf-1f65ad151760	Digitale Kultur – kann Technologie die Welt verbessern? : Art Thinking	72e8e903-5967-4f77-a480-e6229308a2d5	Abschluss	0.7532929183476794
eea08a94-178b-4f5f-90cf-1f65ad151760	Digitale Kultur – kann Technologie die Welt verbessern? : Art Thinking	5d1eea4b-3371-4e56-9517-c9d4b2fdf6e8	E-Learning, Technology Enhanced Learning, Digitale Lehre : Die Geschichte des E-Learnings	0.7234896425586688
3999db2f-8d75-487f-a797-771f076554fc	Digitale Kultur – kann Technologie die Welt verbessern? : Technologie und Kultur	c4486f68-f4ea-4c69-bc2a-61268a5421fd	Trailer Digitales Leben 5	0.7061659351287852
3999db2f-8d75-487f-a797-771f076554fc	Digitale Kultur – kann Technologie die Welt verbessern? : Technologie und Kultur	3cceb268-0d3c-414b-a8f4-7c65895b863e	Digitale Kultur – kann Technologie die Welt verbessern? : Digitaler Humanismus	0.9163094720285333
3999db2f-8d75-487f-a797-771f076554fc	Digitale Kultur – kann Technologie die Welt verbessern? : Technologie und Kultur	72e8e903-5967-4f77-a480-e6229308a2d5	Abschluss	0.7270778154472458
3999db2f-8d75-487f-a797-771f076554fc	Digitale Kultur – kann Technologie die Welt verbessern? : Technologie und Kultur	eea08a94-178b-4f5f-90cf-1f65ad151760	Digitale Kultur – kann Technologie die Welt verbessern? : Art Thinking	0.916456271933929
2e769592-546e-446e-b4af-253ebbae7d87	Künstliche Intelligenz und Gesellschaft – hat Zukunft Ethik? : Krieg und technologischer Fortschritt - neue Wölfe in alten Pelzen?	3eb272dd-c4b5-4029-a7e1-ffd3548779c1	Künstliche Intelligenz und Gesellschaft – hat Zukunft Ethik? : Zukunft - sein (k)ein Papagei!	0.8533848611021833
1f437b80-c85b-4267-a9fa-cf54847ed89a	Einführung Digitales Leben 5	c4486f68-f4ea-4c69-bc2a-61268a5421fd	Trailer Digitales Leben 5	0.9729149791623768
1f437b80-c85b-4267-a9fa-cf54847ed89a	Einführung Digitales Leben 5	8a3b256a-5f4e-4020-9a7a-5939ce65473a	Jugend, Aktivismus, Vernetzung: Digitale Bildung im KI-Zeitalter : Wissensvermittlung	0.7962614531773208
1f437b80-c85b-4267-a9fa-cf54847ed89a	Einführung Digitales Leben 5	3cceb268-0d3c-414b-a8f4-7c65895b863e	Digitale Kultur – kann Technologie die Welt verbessern? : Digitaler Humanismus	0.7388469773102894
1f437b80-c85b-4267-a9fa-cf54847ed89a	Einführung Digitales Leben 5	db6be355-2ce5-49d7-92d7-d611b147646a	Jugend, Aktivismus, Vernetzung: Digitale Bildung im KI-Zeitalter : Digitale Zukunft	0.7474776458994742
1f437b80-c85b-4267-a9fa-cf54847ed89a	Einführung Digitales Leben 5	72e8e903-5967-4f77-a480-e6229308a2d5	Abschluss	0.9159524514785536
1f437b80-c85b-4267-a9fa-cf54847ed89a	Einführung Digitales Leben 5	c8c860cf-5e8b-4324-b437-b5a397d7c8c1	Jugend, Aktivismus, Vernetzung: Digitale Bildung im KI-Zeitalter : Die Zukunft des Online-Miteinanders	0.7508022735763016
1f437b80-c85b-4267-a9fa-cf54847ed89a	Einführung Digitales Leben 5	5d1eea4b-3371-4e56-9517-c9d4b2fdf6e8	E-Learning, Technology Enhanced Learning, Digitale Lehre : Die Geschichte des E-Learnings	0.7611729983800103
1f437b80-c85b-4267-a9fa-cf54847ed89a	Einführung Digitales Leben 5	67ace5b4-5eae-4df3-a207-8e4f7fa89972	Jugend, Aktivismus, Vernetzung: Digitale Bildung im KI-Zeitalter : Künstliche Intelligenz im Alltag	0.7419640006364407
1f437b80-c85b-4267-a9fa-cf54847ed89a	Einführung Digitales Leben 5	eea08a94-178b-4f5f-90cf-1f65ad151760	Digitale Kultur – kann Technologie die Welt verbessern? : Art Thinking	0.7389653463435494
1f437b80-c85b-4267-a9fa-cf54847ed89a	Einführung Digitales Leben 5	3999db2f-8d75-487f-a797-771f076554fc	Digitale Kultur – kann Technologie die Welt verbessern? : Technologie und Kultur	0.7132488526365028
ab984e17-d870-4e25-b757-9c5e2a721ee0	E-Learning, Technology Enhanced Learning, Digitale Lehre : Digitale Lehre ohne Grenzen	c4486f68-f4ea-4c69-bc2a-61268a5421fd	Trailer Digitales Leben 5	0.7204247136222934
ab984e17-d870-4e25-b757-9c5e2a721ee0	E-Learning, Technology Enhanced Learning, Digitale Lehre : Digitale Lehre ohne Grenzen	8a3b256a-5f4e-4020-9a7a-5939ce65473a	Jugend, Aktivismus, Vernetzung: Digitale Bildung im KI-Zeitalter : Wissensvermittlung	0.7131210415332797
ab984e17-d870-4e25-b757-9c5e2a721ee0	E-Learning, Technology Enhanced Learning, Digitale Lehre : Digitale Lehre ohne Grenzen	3cceb268-0d3c-414b-a8f4-7c65895b863e	Digitale Kultur – kann Technologie die Welt verbessern? : Digitaler Humanismus	0.7072953094750125
ab984e17-d870-4e25-b757-9c5e2a721ee0	E-Learning, Technology Enhanced Learning, Digitale Lehre : Digitale Lehre ohne Grenzen	db6be355-2ce5-49d7-92d7-d611b147646a	Jugend, Aktivismus, Vernetzung: Digitale Bildung im KI-Zeitalter : Digitale Zukunft	0.7594971259278012
ab984e17-d870-4e25-b757-9c5e2a721ee0	E-Learning, Technology Enhanced Learning, Digitale Lehre : Digitale Lehre ohne Grenzen	72e8e903-5967-4f77-a480-e6229308a2d5	Abschluss	0.7422270501560904
ab984e17-d870-4e25-b757-9c5e2a721ee0	E-Learning, Technology Enhanced Learning, Digitale Lehre : Digitale Lehre ohne Grenzen	c8c860cf-5e8b-4324-b437-b5a397d7c8c1	Jugend, Aktivismus, Vernetzung: Digitale Bildung im KI-Zeitalter : Die Zukunft des Online-Miteinanders	0.7333862302109668
ab984e17-d870-4e25-b757-9c5e2a721ee0	E-Learning, Technology Enhanced Learning, Digitale Lehre : Digitale Lehre ohne Grenzen	5d1eea4b-3371-4e56-9517-c9d4b2fdf6e8	E-Learning, Technology Enhanced Learning, Digitale Lehre : Die Geschichte des E-Learnings	0.9144486635309683
ab984e17-d870-4e25-b757-9c5e2a721ee0	E-Learning, Technology Enhanced Learning, Digitale Lehre : Digitale Lehre ohne Grenzen	67ace5b4-5eae-4df3-a207-8e4f7fa89972	Jugend, Aktivismus, Vernetzung: Digitale Bildung im KI-Zeitalter : Künstliche Intelligenz im Alltag	0.7247529749571368
ab984e17-d870-4e25-b757-9c5e2a721ee0	E-Learning, Technology Enhanced Learning, Digitale Lehre : Digitale Lehre ohne Grenzen	eea08a94-178b-4f5f-90cf-1f65ad151760	Digitale Kultur – kann Technologie die Welt verbessern? : Art Thinking	0.7074086236856447
ab984e17-d870-4e25-b757-9c5e2a721ee0	E-Learning, Technology Enhanced Learning, Digitale Lehre : Digitale Lehre ohne Grenzen	1f437b80-c85b-4267-a9fa-cf54847ed89a	Einführung Digitales Leben 5	0.727650648155906
1017ee1f-a026-4637-a1ed-56ac6ae3261c	Spielerisches Element: Significant Terms	c4486f68-f4ea-4c69-bc2a-61268a5421fd	Trailer Digitales Leben 5	0.8497125780234753
1017ee1f-a026-4637-a1ed-56ac6ae3261c	Spielerisches Element: Significant Terms	8a3b256a-5f4e-4020-9a7a-5939ce65473a	Jugend, Aktivismus, Vernetzung: Digitale Bildung im KI-Zeitalter : Wissensvermittlung	0.7653365796688083
1017ee1f-a026-4637-a1ed-56ac6ae3261c	Spielerisches Element: Significant Terms	3cceb268-0d3c-414b-a8f4-7c65895b863e	Digitale Kultur – kann Technologie die Welt verbessern? : Digitaler Humanismus	0.7057124001850384
1017ee1f-a026-4637-a1ed-56ac6ae3261c	Spielerisches Element: Significant Terms	db6be355-2ce5-49d7-92d7-d611b147646a	Jugend, Aktivismus, Vernetzung: Digitale Bildung im KI-Zeitalter : Digitale Zukunft	0.717126168713835
1017ee1f-a026-4637-a1ed-56ac6ae3261c	Spielerisches Element: Significant Terms	72e8e903-5967-4f77-a480-e6229308a2d5	Abschluss	0.880379068403487
1017ee1f-a026-4637-a1ed-56ac6ae3261c	Spielerisches Element: Significant Terms	c8c860cf-5e8b-4324-b437-b5a397d7c8c1	Jugend, Aktivismus, Vernetzung: Digitale Bildung im KI-Zeitalter : Die Zukunft des Online-Miteinanders	0.720315799228356
1017ee1f-a026-4637-a1ed-56ac6ae3261c	Spielerisches Element: Significant Terms	5d1eea4b-3371-4e56-9517-c9d4b2fdf6e8	E-Learning, Technology Enhanced Learning, Digitale Lehre : Die Geschichte des E-Learnings	0.7274960958030873
1017ee1f-a026-4637-a1ed-56ac6ae3261c	Spielerisches Element: Significant Terms	67ace5b4-5eae-4df3-a207-8e4f7fa89972	Jugend, Aktivismus, Vernetzung: Digitale Bildung im KI-Zeitalter : Künstliche Intelligenz im Alltag	0.7118364061037863
1017ee1f-a026-4637-a1ed-56ac6ae3261c	Spielerisches Element: Significant Terms	eea08a94-178b-4f5f-90cf-1f65ad151760	Digitale Kultur – kann Technologie die Welt verbessern? : Art Thinking	0.7058254608012884
1017ee1f-a026-4637-a1ed-56ac6ae3261c	Spielerisches Element: Significant Terms	1f437b80-c85b-4267-a9fa-cf54847ed89a	Einführung Digitales Leben 5	0.8582352832348403
c2995f7a-664c-4aa7-bab9-80c2d9d7ef1b	Zukunft der Interaktion: Mensch-Roboter-Beziehungen in der Digitalen Welt : Über Verkörperung und Materialität	c4486f68-f4ea-4c69-bc2a-61268a5421fd	Trailer Digitales Leben 5	0.711053124578248
c2995f7a-664c-4aa7-bab9-80c2d9d7ef1b	Zukunft der Interaktion: Mensch-Roboter-Beziehungen in der Digitalen Welt : Über Verkörperung und Materialität	72e8e903-5967-4f77-a480-e6229308a2d5	Abschluss	0.7321097305423065
c2995f7a-664c-4aa7-bab9-80c2d9d7ef1b	Zukunft der Interaktion: Mensch-Roboter-Beziehungen in der Digitalen Welt : Über Verkörperung und Materialität	348b6a2a-5b16-4fa4-b384-c2f250328c67	Zukunft der Interaktion: Mensch-Roboter-Beziehungen in der Digitalen Welt : Verantwortungsvolle Innovation: Gestaltung der Zukunft mit Robotik	0.8707891925537119
c2995f7a-664c-4aa7-bab9-80c2d9d7ef1b	Zukunft der Interaktion: Mensch-Roboter-Beziehungen in der Digitalen Welt : Über Verkörperung und Materialität	1f437b80-c85b-4267-a9fa-cf54847ed89a	Einführung Digitales Leben 5	0.718185061102592
57b64d3e-380c-4d0a-b25d-83527df33fc6	Forschungsdaten-Richtlinien in wissenschaftlichen Fachzeitschriften	71e06d86-9b9c-4c35-9c45-529ddcdfa69a	Forschungsdaten-Richtlinien in wissenschaftlichen Fachzeitschriften	0.9258937217767308
9befdf4c-cafb-4b9b-ae1b-6701efd3f012	CARE-Prinzipien	714fb40e-7855-4c29-aeb4-3eac8f65367c	CARE-Prinzipien	0.8856008034922662
40f69b64-dadd-4f20-bdf3-d5677b3cea8e	E-Learning, Technology Enhanced Learning, Digitale Lehre : Die digitale Transformation der Lehre	c4486f68-f4ea-4c69-bc2a-61268a5421fd	Trailer Digitales Leben 5	0.7334241228440436
40f69b64-dadd-4f20-bdf3-d5677b3cea8e	E-Learning, Technology Enhanced Learning, Digitale Lehre : Die digitale Transformation der Lehre	8a3b256a-5f4e-4020-9a7a-5939ce65473a	Jugend, Aktivismus, Vernetzung: Digitale Bildung im KI-Zeitalter : Wissensvermittlung	0.7259886626298978
40f69b64-dadd-4f20-bdf3-d5677b3cea8e	E-Learning, Technology Enhanced Learning, Digitale Lehre : Die digitale Transformation der Lehre	3cceb268-0d3c-414b-a8f4-7c65895b863e	Digitale Kultur – kann Technologie die Welt verbessern? : Digitaler Humanismus	0.720057810531175
40f69b64-dadd-4f20-bdf3-d5677b3cea8e	E-Learning, Technology Enhanced Learning, Digitale Lehre : Die digitale Transformation der Lehre	db6be355-2ce5-49d7-92d7-d611b147646a	Jugend, Aktivismus, Vernetzung: Digitale Bildung im KI-Zeitalter : Digitale Zukunft	0.773201561319859
40f69b64-dadd-4f20-bdf3-d5677b3cea8e	E-Learning, Technology Enhanced Learning, Digitale Lehre : Die digitale Transformation der Lehre	72e8e903-5967-4f77-a480-e6229308a2d5	Abschluss	0.7556198627262177
40f69b64-dadd-4f20-bdf3-d5677b3cea8e	E-Learning, Technology Enhanced Learning, Digitale Lehre : Die digitale Transformation der Lehre	c8c860cf-5e8b-4324-b437-b5a397d7c8c1	Jugend, Aktivismus, Vernetzung: Digitale Bildung im KI-Zeitalter : Die Zukunft des Online-Miteinanders	0.7466195182198885
40f69b64-dadd-4f20-bdf3-d5677b3cea8e	E-Learning, Technology Enhanced Learning, Digitale Lehre : Die digitale Transformation der Lehre	5d1eea4b-3371-4e56-9517-c9d4b2fdf6e8	E-Learning, Technology Enhanced Learning, Digitale Lehre : Die Geschichte des E-Learnings	0.9097943500096801
40f69b64-dadd-4f20-bdf3-d5677b3cea8e	E-Learning, Technology Enhanced Learning, Digitale Lehre : Die digitale Transformation der Lehre	67ace5b4-5eae-4df3-a207-8e4f7fa89972	Jugend, Aktivismus, Vernetzung: Digitale Bildung im KI-Zeitalter : Künstliche Intelligenz im Alltag	0.7378304837210684
40f69b64-dadd-4f20-bdf3-d5677b3cea8e	E-Learning, Technology Enhanced Learning, Digitale Lehre : Die digitale Transformation der Lehre	eea08a94-178b-4f5f-90cf-1f65ad151760	Digitale Kultur – kann Technologie die Welt verbessern? : Art Thinking	0.7201731693937556
40f69b64-dadd-4f20-bdf3-d5677b3cea8e	E-Learning, Technology Enhanced Learning, Digitale Lehre : Die digitale Transformation der Lehre	1f437b80-c85b-4267-a9fa-cf54847ed89a	Einführung Digitales Leben 5	0.7407804427992494
40f69b64-dadd-4f20-bdf3-d5677b3cea8e	E-Learning, Technology Enhanced Learning, Digitale Lehre : Die digitale Transformation der Lehre	ab984e17-d870-4e25-b757-9c5e2a721ee0	E-Learning, Technology Enhanced Learning, Digitale Lehre : Digitale Lehre ohne Grenzen	0.9212288370798857
